plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - TLANEPANTLA,MXU8000,2024-06-09,0.1893824145454545,0.2929424609090909,230.33,0.892,0,,11000.0,3222.36707,6431.23,1346.4029300000002,7777.63293,0.832,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,MYU919B,2025-06-15,0.0339209348181818,0.0339209348181818,23.369999999999997,0.966,0,,11000.0,373.130283,5575.69,5051.179717,10626.869717,0.774,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,MYZ280A,2024-09-10,0.0309726981818181,0.0309726981818181,23.46,0.969,0,,11000.0,340.69968,3844.42,6814.88032,10659.30032,0.776,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,MYZ409A,2024-10-02,0.0192476627272727,0.0192476627272727,11.77,0.981,0,,11000.0,211.72429,8485.82,2302.45571,10788.27571,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,MZB912A,2025-07-27,0.2341761115454545,0.4677121992727273,279.04,0.872,0,,11000.0,5144.834192,3449.03,2406.1358079999995,5855.165808,0.741,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,MZM886B,2025-07-31,0.2210753568181818,0.2210753568181818,93.47,0.828,0,,11000.0,2431.828925,5471.94,3096.2310750000006,8568.171075,0.855,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,MZU169A,2024-12-13,0.0189799445454545,0.0189799445454545,11.77,0.981,0,,11000.0,208.77939,9596.49,1194.7306100000005,10791.22061,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,MZV5006,2025-07-30,0.2395422700799999,0.4705002135272728,282.08,0.886,0,,11000.0,5175.502348800001,3869.37,1955.1276511999995,5824.497651199999,0.742,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,MZY949B,2025-07-31,0.0211907715454545,0.0211907715454545,23.64,0.979,0,,11000.0,233.098487,5975.5,4791.401513000001,10766.901513,0.784,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,N22BAK,2024-12-22,0.0435541336363636,0.0435541336363636,34.980000000000004,0.956,0,,11000.0,479.09547,5491.81,5029.094529999999,10520.90453,0.815,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,N28BEP,2025-07-19,0.2284088412727272,0.5098792921818182,273.84000000000003,0.89,0,,11000.0,5608.672214,2968.31,2423.017786,5391.327786,0.723,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,N5611894,2025-03-28,4.77485080909091,8.85016525909091,0.0,0.0,0,,11000.0,97351.81785,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,N66BJB,2024-07-24,0.2219637927272727,0.5274898363636363,268.02000000000004,0.907,0,,11000.0,5802.388199999999,4037.77,1159.8418000000006,5197.611800000001,0.718,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,N66BPK,2025-07-28,0.2196317132727272,0.480383936090909,276.04,0.895,0,,11000.0,5284.223297,4587.65,1128.1267030000008,5715.776703,0.739,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,N82AMJ,2025-06-29,0.0961536977272727,0.0961536977272727,102.24,0.929,0,,11000.0,1057.690675,4679.23,5263.079325000001,9942.309325,0.938,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,N86BHC,2024-11-26,0.0305930327272727,0.0305930327272727,35.4,0.969,0,,11000.0,336.52335999999997,5142.76,5520.716640000001,10663.47664,0.826,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NA000010,2025-07-24,7.246136558181818,15.555985365454545,0.0,0.0,0,,11000.0,171115.83901999998,0.0,0.0,0.0,0.0,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,NA000011,2025-06-07,7.261528302272726,10.28888844590909,5.68,0.0,0,,11000.0,113177.772905,0.0,0.0,0.0,0.024,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,NA00003,2025-06-18,4.8406491904545454,4.8406491904545454,7.6,0.0,0,,11000.0,53247.141095,0.0,0.0,0.0,0.032,0,monitor,FOLLOW_UP
EDOMEX - TLANEPANTLA,NAE825A,2025-04-21,0.1768267872727272,0.1768267872727272,97.66,0.856,0,,11000.0,1945.09466,5235.6,3819.305339999999,9054.90534,0.883,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NAF870A,2025-07-31,0.2376710215454545,0.4883930606363637,277.70000000000005,0.877,0,,11000.0,5372.323667000001,4018.59,1609.0863329999993,5627.676332999999,0.731,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NAN301A,2024-11-11,0.30906827,0.72980141,238.49,0.829,0,,11000.0,8027.815509999999,1183.03,1789.1544900000006,2972.1844900000006,0.601,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,NAR581A,2025-07-01,0.0175236818181818,0.0175236818181818,11.79,0.982,0,,11000.0,192.7605,7575.86,3231.3795,10807.2395,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NAV388A,2025-07-27,0.2696732328181818,0.5041271238181817,277.5,0.866,0,,11000.0,5545.398361999999,2869.34,2585.261638000001,5454.601638000001,0.721,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NBF241A,2025-07-31,0.4192843855454545,0.9978986591818182,168.59,0.789,0,,11000.0,10976.885251,15.52,7.594749000000302,23.1147490000003,0.459,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,NBH9999,2024-11-10,0.0591563781818181,0.0591563781818181,34.84,0.941,0,,11000.0,650.72016,3353.76,6995.519839999999,10349.27984,0.804,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCC4186,2024-04-19,0.1334544054545454,0.3241170409090909,302.81,0.936,0,,11000.0,3565.28745,4290.1,3144.61255,7434.71255,0.825,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCE5193,2025-04-11,0.050695179090909,0.050695179090909,34.81,0.949,0,,11000.0,557.64697,6404.82,4037.5330300000005,10442.35303,0.809,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCH8736,2024-09-10,0.1006167981818181,0.1006167981818181,56.4,0.899,0,,11000.0,1106.7847800000002,4240.19,5653.02522,9893.21522,0.864,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCL746B,2025-07-31,0.2697614904545454,0.572642178,262.43,0.865,0,,11000.0,6299.063958,1804.1,2896.8360420000004,4700.936042,0.687,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NCL940A,2025-03-22,0.3224811785454545,0.7241341505454545,240.76,0.839,0,,11000.0,7965.475656,1253.52,1781.0043440000004,3034.5243440000004,0.606,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCP207B,2025-07-31,0.2451520169999999,0.5037682601818182,276.06,0.868,0,,11000.0,5541.450862,2764.67,2693.8791380000002,5458.549138,0.722,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCT211B,2025-07-01,0.2314106452727272,0.3246154307272727,203.98,0.882,0,,11000.0,3570.769738,2660.3,4768.930262,7429.230262,0.814,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NCT2598,2025-02-14,0.048667959090909,0.048667959090909,58.3,0.951,0,,11000.0,535.34755,9087.42,1377.2324499999995,10464.65245,0.909,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NCZ4998,2025-04-16,0.0191057263636363,0.0191057263636363,11.77,0.981,0,,11000.0,210.16299,5858.84,4930.997009999999,10789.83701,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NDA827B,2025-07-31,0.4288751519945454,0.9280882834363636,202.33,0.801,0,,11000.0,10208.971117800002,621.26,169.76888219999842,791.0288821999984,0.496,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NDE466A,2025-06-15,0.0185172363636363,0.0185172363636363,11.78,0.981,0,,11000.0,203.6896,9550.96,1245.3504000000012,10796.3104,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NDE730A,2024-10-26,0.0093121172727272,0.0093121172727272,11.89,0.991,0,,11000.0,102.43329,3797.16,7100.406709999999,10897.56671,0.743,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NDG818A,2025-07-27,0.2454344397272727,0.4882982991818181,280.2,0.86,0,,11000.0,5371.281290999999,3889.45,1739.2687090000009,5628.718709000001,0.728,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NDJ498A,2025-07-31,0.1423758513636363,0.1423758513636363,88.37,0.877,0,,11000.0,1566.134365,7762.61,1671.2556350000004,9433.865635,0.904,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NDV064A,2025-07-31,0.2178766702090909,0.4717475978072727,281.78,0.887,0,,11000.0,5189.223575880001,3954.47,1856.3064241199995,5810.776424119999,0.742,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NDY621A,2025-01-30,0.0128517918181818,0.0128517918181818,11.85,0.987,0,,11000.0,141.36971,6052.77,4805.860289999999,10858.63029,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NEE554A,2025-07-30,0.2089209409090909,0.4548388529999999,283.54,0.905,0,,11000.0,5003.2273829999995,3350.07,2646.7026170000004,5996.7726170000005,0.754,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NEG316A,2025-07-02,0.0850831047272727,0.0850831047272727,56.95,0.915,0,,11000.0,935.914152,3236.0,6828.085848000001,10064.085848,0.878,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NEJ369A,2024-06-27,0.0158837709090909,0.0158837709090909,11.81,0.984,0,,11000.0,174.72148,6719.9,4105.37852,10825.27852,0.738,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NES3833,2025-07-30,0.0679427325454545,0.0679427325454545,69.78999999999999,0.932,0,,11000.0,747.370058,9187.65,1064.979942,10252.629942,0.943,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NFH2748,2025-07-25,0.2064277242727272,0.3511591442727272,257.53,0.889,0,,11000.0,3862.750587,6246.7,890.5494129999997,7137.249413,0.802,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NFH392B,2025-07-20,0.6565786499999999,1.38327735,133.48,0.662,0,,11000.0,15216.05085,0.0,0.0,0.0,0.432,0,monitor,FOLLOW_UP
EDOMEX - ECATEPEC,NFN637A,2025-05-11,0.0219593023636363,0.0219593023636363,11.74,0.978,0,,11000.0,241.552326,7783.5,2974.947673999999,10758.447674,0.734,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NFN693A,2025-07-19,0.0883690340909091,0.0883690340909091,56.849999999999994,0.912,0,,11000.0,972.059375,4824.03,5203.9106249999995,10027.940625,0.875,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NFW3006,2024-05-16,0.2132522836363636,0.4539492327272726,284.8,0.888,0,,11000.0,4993.441559999999,5056.28,950.278440000001,6006.558440000001,0.751,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NFZ815A,2025-03-27,0.2107301072727272,0.2107301072727272,127.19,0.881,0,,11000.0,2318.03118,2839.6,5842.36882,8681.96882,0.871,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NGH1704,2023-10-11,0.1717107109090908,0.1870807463636363,161.04,0.924,0,,11000.0,2057.88821,7703.85,1238.2617899999987,8942.111789999999,0.891,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NGH5846,2025-06-04,0.14021673408,0.14021673408,55.04,0.86,0,,11000.0,1542.38407488,7589.6,1868.0159251200002,9457.61592512,0.831,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NGS840A,2024-09-12,0.012423799090909,0.012423799090909,11.85,0.988,0,,11000.0,136.66179,4024.9,6838.43821,10863.33821,0.741,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NHB290A,2025-02-02,0.2246579527272727,0.2544733236363636,154.94,0.889,0,,11000.0,2799.20656,2754.6,5446.193439999999,8200.79344,0.851,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NHG251B,2025-07-31,0.2884468159090909,0.5670080645454545,271.0,0.831,0,,11000.0,6237.08871,3814.26,948.6512899999998,4762.91129,0.683,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NHT5940,2024-10-27,0.0355583345454545,0.0355583345454545,23.37,0.964,0,,11000.0,391.14168,4174.1,6434.758319999999,10608.85832,0.772,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NHT9672,2023-10-14,0.0444453418181818,0.0444453418181818,34.910000000000004,0.956,0,,11000.0,488.89876,6526.75,3984.35124,10511.10124,0.814,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NHU5137,2025-07-10,0.1993089334690909,0.4023301031563636,290.26,0.892,0,,11000.0,4425.63113472,5584.58,989.7888652800002,6574.36886528,0.777,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NHY2352,2025-04-16,0.0176863627272727,0.0176863627272727,11.79,0.982,0,,11000.0,194.54999,6920.55,3884.9000100000003,10805.45001,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJA3266,2024-07-19,0.2122389736363636,0.4210866,290.97999999999996,0.893,0,,11000.0,4631.9526,3428.17,2939.8774000000003,6368.0474,0.768,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJB3707,2025-01-19,0.5223630109090909,0.8680532145454545,218.86,0.738,0,,11000.0,9548.58536,822.97,628.4446400000008,1451.4146400000009,0.514,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJB4766,2023-09-29,0.0249313727272727,0.0249313727272727,23.53,0.975,0,,11000.0,274.2451,3623.91,7101.8449,10725.7549,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJK7453,2024-08-17,0.2759148736363636,0.4215438027272727,214.99,0.856,0,,11000.0,4636.98183,5607.42,755.5981700000002,6363.01817,0.76,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NJT3199,2024-10-14,0.0327741981818181,0.0327741981818181,23.45,0.967,0,,11000.0,360.51618,5174.97,5464.513819999999,10639.48382,0.775,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJT3798,2024-02-19,0.0157153354545454,0.0157153354545454,11.81,0.984,0,,11000.0,172.86869,4478.3,6348.8313100000005,10827.13131,0.738,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NJU829B,2025-04-29,0.0177304721818181,0.0177304721818181,11.79,0.982,0,,11000.0,195.035194,5095.93,5709.034806,10804.964806,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKH7900,2025-07-31,0.2518848217272727,0.587354119,260.83000000000004,0.878,0,,11000.0,6460.895309,3988.17,550.9346909999995,4539.104691,0.682,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKH9513,2024-07-16,0.1920405336363636,0.30201806,239.41,0.913,0,,11000.0,3322.19866,2737.69,4940.1113399999995,7677.80134,0.832,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NKK4840,2024-09-17,0.2159234227272727,0.2159234227272727,150.64,0.872,0,,11000.0,2375.15765,7075.66,1549.1823499999991,8624.842349999999,0.866,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKN3733,2024-01-24,0.00240559,0.00240559,11.97,0.998,0,,11000.0,26.46149,7952.59,3020.94851,10973.53851,0.748,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKP6417,2024-04-11,0.1918164136363636,0.1918164136363636,129.33,0.883,0,,11000.0,2109.98055,7094.34,1795.6794499999996,8890.01945,0.881,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKT1129,2024-07-30,0.0179811536363636,0.0179811536363636,11.78,0.982,0,,11000.0,197.79269,9565.77,1236.4373099999993,10802.20731,0.736,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NKW1174,2025-07-04,0.1873372704545454,0.4790553286363636,277.77,0.896,0,,11000.0,5269.608614999999,4614.64,1115.7513850000005,5730.391385000001,0.74,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NLD8153,2023-12-16,0.1961215445454545,0.3150482327272727,215.22,0.901,0,,11000.0,3465.53056,6525.07,1009.3994400000001,7534.46944,0.823,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NLK6258,2025-07-30,0.2369326075454545,0.4864553069090909,277.31,0.886,0,,11000.0,5351.008376,2124.93,3524.0616240000004,5648.991624,0.734,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NLS360A,2025-07-31,0.2258627244545454,0.5240113175454546,267.88,0.895,0,,11000.0,5764.124493,4070.75,1165.1255069999997,5235.875507,0.717,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NLZ606A,2025-07-31,0.2690608613636363,0.6009374502727273,253.3,0.879,0,,11000.0,6610.311953,2754.11,1635.5780469999995,4389.688047,0.675,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NNF5462,2024-04-05,0.2994882627272727,0.6254647445454545,254.9,0.878,0,,11000.0,6880.11219,2579.45,1540.4378100000004,4119.88781,0.663,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,NNN9753,2025-07-28,0.0344856231818181,0.0344856231818181,23.43,0.966,0,,11000.0,379.341855,8914.48,1706.1781449999999,10620.658145,0.774,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NNX1745,2024-03-12,0.2232784799999999,0.5127928609090909,272.21999999999997,0.883,0,,11000.0,5640.72147,4732.68,626.5985299999993,5359.27853,0.72,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NNY176A,2025-07-31,0.3808895283054546,0.8444397860454548,220.28,0.814,0,,11000.0,9288.837646500002,1237.0,474.16235349999806,1711.162353499998,0.541,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NPD9651,2025-06-30,0.1689364431818181,0.3384499504545454,281.36,0.904,0,,11000.0,3722.949455,4291.74,2985.3105450000003,7277.050545,0.812,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NPM6657,2024-03-09,0.2265648881818181,0.2265648881818181,124.93,0.884,0,,11000.0,2492.21377,4882.13,3625.6562299999996,8507.78623,0.864,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NPP1204,2025-02-15,0.0338540063636363,0.0338540063636363,35.15,0.966,0,,11000.0,372.39407,5651.81,4975.795929999999,10627.60593,0.823,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NPR7970,2024-10-24,0.2656011499999999,0.4254943863636364,237.98,0.853,0,,11000.0,4680.43825,3266.96,3052.60175,6319.56175,0.758,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NPU6648,2024-09-14,0.0170858627272727,0.0170858627272727,11.79,0.983,0,,11000.0,187.94448999999997,5783.41,5028.64551,10812.05551,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NRA8543,2024-03-07,0.0276742254545454,0.0276742254545454,23.5,0.972,0,,11000.0,304.41648,3784.65,6910.9335200000005,10695.58352,0.778,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NRD541A,2025-07-19,0.0238132096363636,0.0238132096363636,23.56,0.976,0,,11000.0,261.94530599999996,3720.32,7017.734694000001,10738.054694,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NSF7001,2024-11-26,0.2975887454545454,0.5633842390909091,270.04,0.861,0,,11000.0,6197.22663,3688.15,1114.6233699999998,4802.77337,0.691,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NSG8670,2024-11-04,0.0605592254545454,0.0605592254545454,58.01,0.939,0,,11000.0,666.15148,5865.94,4467.90852,10333.84852,0.899,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NSM4747,2024-10-07,0.0244228809090909,0.0244228809090909,23.6,0.976,0,,11000.0,268.65169000000003,9211.9,1519.4483099999998,10731.34831,0.781,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NSV2306,2024-03-13,0.2155711827272727,0.3597678363636363,245.36,0.883,0,,11000.0,3957.4462,4699.73,2342.8238,7042.5538,0.797,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NSV5525,2024-02-02,0.0066015081818181,0.0066015081818181,11.92,0.993,0,,11000.0,72.61659,3508.84,7418.54341,10927.38341,0.745,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NSZ793A,2025-07-29,0.226992057090909,0.4569305443636364,265.42,0.883,0,,11000.0,5026.235988,2356.73,3617.0340119999996,5973.764012,0.748,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTA5765,2025-02-06,0.0129369536363636,0.0129369536363636,11.84,0.987,0,,11000.0,142.30649,4598.14,6259.553509999999,10857.69351,0.74,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NTC2304,2024-11-30,0.0113818254545454,0.0113818254545454,11.86,0.989,0,,11000.0,125.20008,9629.0,1245.7999199999995,10874.79992,0.742,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NTD3059,2024-09-25,0.0277518345454545,0.0277518345454545,11.67,0.972,0,,11000.0,305.27018,4611.81,6082.91982,10694.72982,0.729,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NTD7180,2024-11-21,0.0143171263636363,0.0143171263636363,11.83,0.986,0,,11000.0,157.48839,6608.01,4234.501609999999,10842.51161,0.739,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NTD7979,2025-07-29,0.1579912967527272,0.1579912967527272,76.43,0.842,0,,11000.0,1737.90426428,7981.2,1280.8957357200006,9262.09573572,0.889,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTD7982,2025-07-31,0.2322911106327272,0.4974333783272727,277.26,0.876,0,,11000.0,5471.7671616,4899.76,628.4728384,5528.2328384,0.726,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NTE1249,2025-07-13,0.1283173511818181,0.1283173511818181,78.09,0.872,0,,11000.0,1411.490863,4236.36,5352.149137000001,9588.509137000001,0.91,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTJ047A,2025-07-06,0.2303342217272727,0.2666911120909091,164.66,0.893,0,,11000.0,2933.602233,2657.64,5408.757767000001,8066.397767,0.845,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTK1467,2025-05-17,0.2932255791018182,0.7509986954654546,229.78,0.869,0,,11000.0,8260.985650120001,1074.13,1664.8843498799988,2739.014349879999,0.598,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTK9602,2025-01-11,0.2019523418181818,0.4475217772727272,284.25,0.912,0,,11000.0,4922.739549999999,2054.1,4023.1604500000008,6077.260450000001,0.759,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTS6641,2024-07-16,0.016627299090909,0.016627299090909,11.8,0.983,0,,11000.0,182.90029,4511.54,6305.55971,10817.09971,0.737,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NTT7520,2025-03-09,0.09100621,0.09100621,79.42,0.909,0,,11000.0,1001.06831,6410.73,3588.20169,9998.93169,0.936,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NTU4623,2023-10-13,0.2040843218181818,0.30818088,227.1,0.915,0,,11000.0,3389.98968,6449.25,1160.7603199999994,7610.010319999999,0.829,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUA336A,2025-07-23,0.2368406938181818,0.4970079322727273,277.9,0.866,0,,11000.0,5467.087255,3443.3,2089.6127449999994,5532.912745,0.725,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUD6464,2025-07-21,0.0627982594545454,0.0627982594545454,57.8,0.937,0,,11000.0,690.780854,6964.84,3344.3791459999993,10309.219146,0.897,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUH9419,2024-10-19,0.2908311381818181,0.6762935454545455,234.22,0.867,0,,11000.0,7439.229,1499.51,2061.2609999999995,3560.7709999999997,0.635,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUJ4051,2024-04-30,0.05344337,0.05344337,46.36,0.947,0,,11000.0,587.87707,8125.1,2287.022929999999,10412.12293,0.856,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUJ6630,2025-07-25,0.2057452051818181,0.4416248806363637,289.38,0.879,0,,11000.0,4857.873687,4119.36,2022.766313,6142.126313,0.755,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NUK9880,2025-03-15,0.0163434263636363,0.0163434263636363,11.8,0.984,0,,11000.0,179.77768999999998,8856.16,1964.0623099999993,10820.22231,0.738,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NUP773A,2025-07-25,0.222524883,0.4859298407272727,270.0,0.9,0,,11000.0,5345.228247999999,4915.73,739.041752000001,5654.771752000001,0.737,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUS5749,2025-04-03,0.2050650572727272,0.4807774963636363,275.07,0.899,0,,11000.0,5288.55246,2905.64,2805.8075400000002,5711.44754,0.739,1,restructure-full,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUT2155,2025-02-01,0.0092684445454545,0.0092684445454545,11.89,0.991,0,,11000.0,101.95289,3861.7,7036.34711,10898.04711,0.743,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NUT3437,2025-07-23,0.1318354576363636,0.1318354576363636,111.59,0.906,0,,11000.0,1450.190034,4159.49,5390.319966000001,9549.809966,0.915,1,restructure-full,PIA_OPCIONES
EDOMEX - ECATEPEC,NUT6571,2025-07-20,0.0522195891818181,0.0522195891818181,34.75,0.948,0,,11000.0,574.415481,5866.53,4559.054519,10425.584519,0.808,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NUW7185,2024-04-26,0.0155573172727272,0.0155573172727272,11.81,0.984,0,,11000.0,171.13049,9393.14,1435.729510000001,10828.86951,0.738,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NUZ7516,2025-07-22,0.0601020797272727,0.0601020797272727,57.62,0.94,0,,11000.0,661.122877,5448.44,4890.437123000001,10338.877123,0.898,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NVA1155,2025-05-17,0.0592496972727272,0.0592496972727272,46.15,0.941,0,,11000.0,651.74667,7890.17,2458.0833299999995,10348.25333,0.851,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NVK163A,2025-07-18,0.044860407090909,0.044860407090909,34.900000000000006,0.955,0,,11000.0,493.464478,6559.08,3947.455522,10506.535522,0.814,1,restructure-light,PIA_OPCIONES
