plaza_limpia,placa,fecha_dia,litros_diarios,tickets_diarios,recaudo_diario,precio_promedio,credito_diario,litros_7d,tickets_7d,recaudo_7d,credito_7d,litros_14d,tickets_14d,recaudo_14d,credito_14d,litros_30d,tickets_30d,recaudo_30d,credito_30d,coverage_ratio_7d,coverage_ratio_14d,coverage_ratio_30d,recencia_dias,downtime_hours,activity_drop_pct,average_speed_kph,trip_count,stop_hours,seatbelt_off_events,speed_range1_hours,speed_range2_hours,speed_range3_hours,speed_range1_km,speed_range2_km,speed_range3_km,max_speed_kph,driving_hours,engine_hours,idling_hours,after_hours_distance_km,after_hours_driving_hours,after_hours_stop_hours,work_distance_km,work_driving_hours,work_stop_hours,distance_km,downtime_hours_7d,downtime_days_7d,downtime_hours_14d,downtime_days_14d,downtime_hours_30d,downtime_days_30d,protections_applied_last_12m,trip_count_7d,seatbelt_off_events_7d,stop_hours_7d,speed_range1_hours_7d,speed_range2_hours_7d,speed_range3_hours_7d,speed_range1_km_7d,speed_range2_km_7d,speed_range3_km_7d,driving_hours_7d,engine_hours_7d,idling_hours_7d,after_hours_distance_km_7d,after_hours_driving_hours_7d,after_hours_stop_hours_7d,work_distance_km_7d,work_driving_hours_7d,work_stop_hours_7d,distance_km_7d,average_speed_kph_7d,max_speed_kph_7d_max,trip_count_14d,seatbelt_off_events_14d,stop_hours_14d,speed_range1_hours_14d,speed_range2_hours_14d,speed_range3_hours_14d,speed_range1_km_14d,speed_range2_km_14d,speed_range3_km_14d,driving_hours_14d,engine_hours_14d,idling_hours_14d,after_hours_distance_km_14d,after_hours_driving_hours_14d,after_hours_stop_hours_14d,work_distance_km_14d,work_driving_hours_14d,work_stop_hours_14d,distance_km_14d,average_speed_kph_14d,max_speed_kph_14d_max,trip_count_30d,seatbelt_off_events_30d,stop_hours_30d,speed_range1_hours_30d,speed_range2_hours_30d,speed_range3_hours_30d,speed_range1_km_30d,speed_range2_km_30d,speed_range3_km_30d,driving_hours_30d,engine_hours_30d,idling_hours_30d,after_hours_distance_km_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,work_distance_km_30d,work_driving_hours_30d,work_stop_hours_30d,distance_km_30d,average_speed_kph_30d,max_speed_kph_30d_max,seatbelt_off_rate_30d,high_speed_hours_30d,high_speed_ratio_30d,idle_hours_ratio_30d,days_since_last_protection,label_date,default_flag,label_reason
EDOMEX - ECATEPEC,NZN4196,2025-07-24,16.7498,1,0.0,10.99,217.914898,104.7371,7.0,0.0,1362.629671,225.7545,15.0,0.0,2937.066045,510.7461,35.0,0.0,6644.806761000001,0.0757016483888888,0.1631703358333333,0.3691559311666667,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-24,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZN7779,2024-11-13,4.173,1,0.0,11.49,52.20423,72.6,7.0,0.0,908.226,123.644,14.0,0.0,1532.73394,123.644,14.0,0.0,1532.73394,0.050457,0.0851518855555555,0.0851518855555555,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-11-13,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZN9885,2025-07-20,13.7298,1,0.0,11.99,164.89489799999998,116.8174,7.0,0.0,1402.976974,225.0937,15.0,0.0,2811.651637,474.3697,32.0,0.0,6054.732397,0.0779431652222222,0.1562028687222222,0.3363740220555555,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-20,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZP212B,2025-06-28,8.2994,1,0.0,11.99,99.675794,8.2994,1.0,0.0,99.675794,8.2994,1.0,0.0,99.675794,8.2994,1.0,0.0,99.675794,0.0055375441111111,0.0055375441111111,0.0055375441111111,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-28,1,low_coverage_active|noise
EDOMEX - TLANEPANTLA,NZS2931,2025-03-12,16.019,1,0.0,11.99,192.38819,16.019,1.0,0.0,192.38819,16.019,1.0,0.0,192.38819,16.019,1.0,0.0,192.38819,0.0106882327777777,0.0106882327777777,0.0106882327777777,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-03-12,1,low_coverage_active
EDOMEX - ECATEPEC,NZS8009,2025-02-16,15.279,1,0.0,11.99,183.50079,87.105,5.0,0.0,1073.33455,87.105,5.0,0.0,1073.33455,87.105,5.0,0.0,1073.33455,0.0596296972222222,0.0596296972222222,0.0596296972222222,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-02-16,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZT1108,2025-07-28,12.3895,1,0.0,10.99,161.187395,47.568,5.0,0.0,603.5402799999999,47.568,5.0,0.0,603.5402799999999,47.568,5.0,0.0,603.5402799999999,0.0335300155555555,0.0335300155555555,0.0335300155555555,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-28,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZT1226,2025-04-06,12.57,1,0.0,10.99,163.5357,86.17999999999999,7.0,0.0,1121.2018,206.104,16.0,0.0,2681.4130400000004,483.725,37.0,0.0,6293.26225,0.0622889888888888,0.1489673911111111,0.3496256805555555,277,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-04-06,1,low_coverage_active
EDOMEX - ECATEPEC,NZT3779,2025-07-26,13.8599,1,0.0,9.99,194.177199,93.5964,7.0,0.0,1311.285564,180.09169999999995,14.0,0.0,2523.0847169999997,426.0511,33.0,0.0,5968.975911,0.072849198,0.1401713731666666,0.3316097728333333,6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-26,1,low_coverage_active
EDOMEX - ECATEPEC,NZT5678,2025-07-29,10.0592,1,0.0,11.99,120.810992,51.836499999999994,7.0,0.0,622.556365,92.0349,14.0,0.0,1105.339149,235.8189,31.0,0.0,2873.965489,0.0345864647222222,0.0614077304999999,0.1596647493888889,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-29,1,low_coverage_active
EDOMEX - ECATEPEC,NZT6199,2025-07-30,15.5096,1,0.0,11.99,186.270296,109.2377,7.0,0.0,1311.9447770000002,196.3042,15.0,0.0,2427.193442,366.9042,32.0,0.0,4817.2994419999995,0.0728858209444444,0.1348440801111111,0.2676277467777777,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-30,1,low_coverage_active
EDOMEX - ECATEPEC,NZU3316,2025-07-18,8.3403,1,0.0,11.99,100.167003,98.3679,8.0,0.0,1181.398479,195.7048,15.0,0.0,2350.414648,400.6129,31.0,0.0,4881.120929000001,0.0656332488333333,0.1305785915555555,0.2711733849444445,10,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-18,1,low_coverage_active
EDOMEX - ECATEPEC,NZU5285,2025-02-21,17.299,1,0.0,11.99,207.76099,85.92500000000001,7.0,0.0,1052.65325,164.50799999999998,14.0,0.0,2035.72658,355.278,29.0,0.0,4371.21828,0.0584807361111111,0.1130959211111111,0.24284546,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-02-21,1,low_coverage_active
EDOMEX - ECATEPEC,NZV2611,2025-04-04,8.34,1,0.0,11.99,100.1634,8.34,1.0,0.0,100.1634,8.34,1.0,0.0,100.1634,8.34,1.0,0.0,100.1634,0.0055646333333333,0.0055646333333333,0.0055646333333333,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-04-04,1,low_coverage_active
EDOMEX - ECATEPEC,NZV8496,2025-06-02,8.3403,1,0.0,11.99,100.167003,54.5577,7.0,0.0,655.2379769999999,129.9527,14.0,0.0,1582.2554269999998,171.9277,19.0,0.0,2086.375177,0.0364021098333333,0.0879030792777777,0.1159097320555555,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-06-02,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZW4553,2024-02-11,12.399,1,0.0,12.49,142.71248999999997,95.052,8.0,0.0,1094.04852,95.052,8.0,0.0,1094.04852,95.052,8.0,0.0,1094.04852,0.0607804733333333,0.0607804733333333,0.0607804733333333,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-02-11,1,low_coverage_active
EDOMEX - TLANEPANTLA,NZW4847,2025-01-18,14.299,1,0.0,11.49,178.88048999999998,111.75400000000002,7.0,0.0,1398.04254,155.211,10.0,0.0,1920.78111,155.211,10.0,0.0,1920.78111,0.07766903,0.1067100616666666,0.1067100616666666,63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-01-18,1,low_coverage_active
EDOMEX - ECATEPEC,NZY4328,2025-07-28,16.8198,1,0.0,11.99,202.005798,107.8851,7.0,0.0,1300.344551,206.8281,15.0,0.0,2488.6499809999996,240.6051,18.0,0.0,2894.3117509999997,0.0722413639444444,0.1382583322777777,0.1607950972777777,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-28,1,low_coverage_active
EDOMEX - ECATEPEC,NZY5605,2025-07-22,10.2794,1,0.0,10.99,133.734994,78.7181,7.0,0.0,1024.122481,179.2744,16.0,0.0,2332.3599440000003,378.0352,32.0,0.0,4888.325951999999,0.0568956933888888,0.1295755524444444,0.2715736639999999,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-22,1,low_coverage_active
EDOMEX - ECATEPEC,NZY8710,2025-07-31,12.4696,1,0.0,10.49,168.464296,99.055,9.0,0.0,1338.23305,184.5212,17.0,0.0,2492.8814119999997,465.9281,45.0,0.0,6294.688631,0.0743462805555555,0.1384934117777777,0.3497049239444444,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active
EDOMEX - TLANEPANTLA,P000037,2025-07-14,8.4495,1,0.0,11.99,101.478495,35.9075,3.0,0.0,431.24907499999995,35.9075,3.0,0.0,431.24907499999995,35.9075,3.0,0.0,431.24907499999995,0.0239582819444444,0.0239582819444444,0.0239582819444444,273,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-14,1,low_coverage_active
EDOMEX - ECATEPEC,P000400,2024-12-22,32.729,1,0.0,11.49,409.43979,32.729,1.0,0.0,409.43979,32.729,1.0,0.0,409.43979,32.729,1.0,0.0,409.43979,0.0227466549999999,0.0227466549999999,0.0227466549999999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2024-12-22,1,low_coverage_active
EDOMEX - TLANEPANTLA,P0320,2025-07-10,13.3094,1,0.0,11.99,159.845894,99.416,7.0,0.0,1237.03946,242.532,16.0,0.0,3027.42062,439.325,29.0,0.0,5749.32341,0.0687244144444444,0.1681900344444444,0.3194068561111111,48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-10,1,low_coverage_active
EDOMEX - ECATEPEC,P06ATS,2025-07-31,15.5796,1,0.0,10.99,202.690596,93.1968,7.0,0.0,1212.490368,184.3135,14.0,0.0,2397.918635,402.8264,30.0,0.0,5240.771464,0.067360576,0.1332177019444444,0.2911539702222222,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-31,1,low_coverage_active
EDOMEX - TLANEPANTLA,P08BJB,2025-07-26,16.4996,1,0.0,11.99,198.160196,111.6071,7.0,0.0,1340.4012710000002,221.2826,14.0,0.0,2657.604026,366.9336,23.0,0.0,4440.025536,0.0744667372777777,0.1476446681111111,0.2466680853333333,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,2025-07-26,1,low_coverage_active
