plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,idle_hours_ratio_30d,fault_events_30d,gps_operational_ratio,seatbelt_off_rate_30d,high_speed_ratio_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - ECATEPEC,A0776D,2025-06-27,0.0981606657777777,0.2148103262222222,0.0,0.0,0.0,0.0,1567.121466994345,226.08711220678182,0.0,0.0,0.0,0.0,0.0,0.3527955753293373,0.8922938515770301,0.29752761196150096,0.8047142846061232,0,0.5354341078077126,0,0,,18000.0,148.92935634246805,222.54961088295556,6604.474128000001,2139.258047319937,0.44416010875261425,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-28,2025-06-27,88,906.7702,82.33,2.714880838323354,0.2464970059880239,166.10750000000002,0.0,16,452.8711999999999,0.0,46,896.1512000000001,82.33,87,906.7702,82.33,88,75.56418333333335,6.860833333333333,205.582,80.02,consumption_gap,,0.21167734519760237,1,0.9691953450394598,0.10710994030614035,0.33907166359927143,0.0,27.194972307511435,1,0,0,1
EDOMEX - ECATEPEC,NWV5181,2025-05-26,0.1501880103888888,0.3135995053888889,0.0,0.0,0.0,0.0,1192.3144611303137,243.5386155877847,0.0,0.0,0.0,0.0,0.0,0.45554568835368286,0.3563794711387144,0.08031278066352333,0.8479656865408594,0,0.19073945685359975,0,0,,18000.0,70.7751396588617,142.81699351421014,5522.038902999999,2560.3498919030485,0.3826606495622272,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-05-26,115,1343.7017,0.0,4.976672962962963,0.0,30.7097,0.0,2,151.1487,0.0,10,525.7647000000001,0.0,38,1343.7017,0.0,115,134.37017,0.0,362.078,0.0,consumption_gap,,0.2733274130122097,1,0.9657730440417819,0.028912601038868398,0.13542419903271147,0.0,38.82410760927527,1,0,0,1
EDOMEX - ECATEPEC,MMY372A,2025-07-31,0.3810508293333333,0.8214322185,0.0,0.0,0.0,0.0,1319.6368792275052,229.32410673512643,0.0,0.0,0.0,0.0,0.0,0.4284786222840693,0.7786228302236606,0.7467296420254842,0.7409829609680317,0,0.7594869173047548,0,0,,18000.0,241.71502222687877,588.5238222803015,1836.210067,1479.5386333574672,0.1736865081143555,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-08-28,2025-07-31,380,10646.1431,0.0,31.684949702380955,0.0,1022.9138,0.0,37,2945.7859,0.0,105,6393.009099999999,0.0,226,10646.1431,0.0,380,887.1785916666668,0.0,1336.999,0.0,consumption_gap,,0.25708717337044157,0,0.9234168279200302,0.2688226711291743,0.295876675484991,0.0,19.152197156516415,1,0,0,1
EDOMEX - TLANEPANTLA,PCE9259,2025-07-17,0.1202242548888888,0.2784085932222222,0.0,0.0,0.0,0.0,1554.8259930561198,291.57184676829155,0.0,0.0,0.0,0.0,0.0,0.6187550919931539,0.21288174761035214,0.05906834589698949,0.8211924856852446,0,0.12059370658233455,0,0,,18000.0,287.95332851246775,46.86696779559507,9058.495322,1349.1781288776294,0.3772348070667709,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-23,2025-07-17,116,1624.1847999999998,0.0,2.6979813953488367,0.0,80.4979,0.0,6,176.77380000000002,0.0,15,222.6728,0.0,19,976.2068,0.0,70,77.34213333333334,0.0,232.309,0.0,consumption_gap,,0.37125305519589236,0,0.9841543463253338,0.021264604522916217,0.08089506409193381,0.0,39.07827243223664,1,0,0,1
EDOMEX - TLANEPANTLA,NAE825A,2025-04-21,0.1080608144444444,0.1080608144444444,0.0,0.0,0.0,0.0,1085.0675218753447,276.6457087236534,0.0,0.0,0.0,0.0,0.0,0.6687547618381244,0.9033753821435975,0.6294881275148663,0.6850027036671971,0,0.7390430293663588,0,0,,18000.0,87.2508474911953,431.93347908421896,6771.875339999999,2546.3497197202996,0.4252470235898071,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-24,2025-04-21,9,146.71599999999998,0.0,0.5413874538745387,0.0,33.55,0.0,2,33.55,0.0,2,67.41,0.0,4,146.71599999999998,0.0,9,14.671599999999998,0.0,33.419,0.0,consumption_gap,,0.4012528571028746,0,0.9579281493802192,0.22661572590535184,0.34328264521456703,0.0,34.24698301168818,1,0,0,1
EDOMEX - TLANEPANTLA,1247JGE,2024-10-31,0.0240220016666666,0.0240220016666666,0.0,0.0,0.0,0.0,964.3551510466928,234.4318677613721,0.0,0.0,0.0,0.0,0.0,0.8145353793644831,0.8229257481830532,0.24441002220183197,0.7012028926400151,0,0.47581631259432045,0,0,,18000.0,279.32628165778107,286.8167391887954,11835.60397,2484.3050940375565,0.42310260601660044,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-05-02,2024-10-31,5,36.003,0.0,0.1989116022099447,0.0,7.172,0.0,1,19.281,0.0,2,30.154,0.0,4,36.003,0.0,5,5.143285714285715,0.0,12.109,0.0,consumption_gap,,0.4887212276186898,0,0.9181875706717771,0.0879876079926595,0.3127117843095602,0.0,44.556352491287406,1,0,0,1
EDOMEX - ECATEPEC,MTH187A,2025-04-13,0.1515667594444444,0.3360187894444444,0.0,0.0,0.0,0.0,1570.6209102859561,319.0197532225754,0.0,0.0,0.0,0.0,0.0,0.35912922612057324,0.4426365763270132,0.1293631849903935,0.8592831851648484,0,0.2546725415250414,0,0,,18000.0,245.37584354233277,489.89392794039753,4331.27179,2453.895712285807,0.3935123765919971,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-02-10,2025-04-13,33,485.079,2573.37,1.1333621495327102,6.012546728971962,16.989,93.44,1,94.475,424.42,6,206.808,1042.2900000000002,13,346.17299999999994,1808.99,22,32.3386,171.558,74.36500000000001,409.02,consumption_gap,,0.21547753567234393,0,0.9275437827258605,0.04657074659654166,0.16820189900426502,0.0,9.393177752298522,1,0,0,1
EDOMEX - TLANEPANTLA,R53AZA,2024-10-17,0.1721773616666666,0.1923254711111111,0.0,0.0,0.0,0.0,1291.8807220460133,277.48065615384184,0.0,0.0,0.0,0.0,0.0,0.20757430338254018,0.25749889102057794,0.13540122881522174,0.9112583654148921,0,0.18424029369736422,0,0,,18000.0,265.80608267479454,128.54673443914425,8024.541520000001,1817.5715011219115,0.4364937336175541,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-03,2024-10-17,22,288.24800000000005,0.0,3.8433066666666673,0.0,153.01800000000003,0.0,12,288.24800000000005,0.0,22,288.24800000000005,0.0,22,288.24800000000005,0.0,22,96.08266666666668,0.0,153.018,0.0,consumption_gap,,0.1245445820295241,0,0.9479745906466964,0.04874444237347982,0.09784957858781962,0.0,43.99176721985868,1,0,0,1
EDOMEX - TLANEPANTLA,A3625B,2025-07-30,0.1408432618333333,0.2818316551666667,0.0,0.0,0.0,0.0,1576.088376350241,217.096751836749,0.0,0.0,0.0,0.0,0.0,0.44131026688863567,0.5450424015024825,0.4601278588341554,0.7908536980975438,0,0.49409367590148623,0,0,,18000.0,17.909630297646594,513.1770707687429,6841.960207,1835.463573181855,0.3364858082398414,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-21,2025-07-30,28,395.31930000000006,0.0,0.6407119935170179,0.0,29.1393,0.0,2,29.1393,0.0,2,195.2113,0.0,14,384.73030000000006,0.0,27,18.824728571428572,0.0,94.875,0.0,consumption_gap,,0.2647861601331814,1,0.9793644061044738,0.16564602918029595,0.20711611257094337,0.0,34.21847357866784,1,0,0,1
EDOMEX - TLANEPANTLA,A191JMD,2024-09-05,0.0391668872222222,0.0391668872222222,0.0,0.0,0.0,0.0,1506.7212361308632,299.5204753601914,0.0,0.0,0.0,0.0,0.0,0.41575480540083193,0.6329598626006588,0.9081827685344347,0.7364425774176071,0,0.7980936061609243,0,0,,18000.0,250.21257890111974,570.2203488649176,8594.336029999999,2455.960389557942,0.4272079606192756,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-26,2024-09-05,4,58.447,109.34,0.1855460317460317,0.3471111111111111,15.61,109.34,1,15.61,109.34,1,32.278999999999996,109.34,2,58.447,109.34,4,5.313363636363636,9.94,16.669,109.34,consumption_gap,,0.24945288324049913,1,0.971707780799644,0.3269457966723965,0.24052474778825036,0.0,17.021263530588637,1,0,0,1
AGUASCALIENTES,A04566A,2025-07-31,0.3226825061233332,0.7316498369133334,0.0,0.0,0.0,0.0,1316.2385540642545,290.4442513796135,0.0,0.0,0.0,0.0,0.0,0.20988427032695917,0.6621562639668082,0.17476845581957573,0.8735842166025665,0,0.3697235790784687,0,0,,18000.0,175.77752707520148,127.86451504765759,781.4429355599991,1559.6381454996097,0.18281006718486154,1,advisor-review,PIA_OPCIONES,Aguascalientes,2024-09-23,2025-07-31,301,9649.2834,53517.36,31.026634726688105,172.08154340836012,862.2308000000002,5000.959999999999,27,2719.6744,15774.169999999996,83,5458.2104,31455.26,171,9649.2834,53517.36,301,877.2075818181817,4865.214545454546,1118.529,6488.41,consumption_gap,,0.1259305621961755,1,0.9271843206039001,0.06291664409504726,0.2516193803073871,0.0,7.223692007294588,1,0,0,1
EDOMEX - TLANEPANTLA,G42ASF,2024-01-22,0.0102227983333333,0.0102227983333333,0.0,0.0,0.0,0.0,1229.9384716805635,260.00343746788116,0.0,0.0,0.0,0.0,0.0,0.7355823123276054,0.5679747158540714,0.7499325424388034,0.6806745395571165,0,0.6771494118049106,0,0,,18000.0,11.477574732250472,145.64689899426216,10996.05963,1026.9505848102829,0.5023139404099113,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-22,2024-01-22,1,15.987,0.32,15.987,0.32,15.987,0.32,1,15.987,0.32,1,15.987,0.32,1,15.987,0.32,1,15.987,0.32,15.987,0.32,consumption_gap,,0.4413493873965632,0,0.9619637681046672,0.2699757152779692,0.21583039202454715,0.0,47.85069622307588,1,0,0,1
EDOMEX - TLANEPANTLA,LG58491,2025-07-29,0.1671419874366666,0.4426695376133333,0.0,0.0,0.0,0.0,1236.1751593369486,228.01562292378927,0.0,0.0,0.0,0.0,0.0,0.8180412860610742,0.7496208440291885,0.19322080022651125,0.712333514935215,0,0.41578081774758213,0,0,,18000.0,226.09511855189922,578.2005456450731,1061.048322960001,2570.5174451943435,0.3123165030186774,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-26,2025-07-29,89,1239.0361999999998,6419.13,9.912289599999998,51.35304,228.64219999999997,1765.16,17,907.3102,4368.620000000001,65,1239.0361999999998,6419.13,89,1239.0361999999998,6419.13,89,247.80723999999995,1283.826,331.1404,1889.55,consumption_gap,,0.4908247716366445,0,0.9001491147068017,0.06955948808154405,0.2848559207310916,0.0,15.348194935527069,1,0,0,1
EDOMEX - ECATEPEC,MCJ790B,2025-02-05,0.0546748577777777,0.0546748577777777,0.0,0.0,0.0,0.0,1016.2115468650375,297.30515042523075,0.0,0.0,0.0,0.0,0.0,0.8748989713060218,0.5326060666476983,0.7566727105492934,0.6478660465757635,0,0.6670460529886554,0,0,,18000.0,72.51452656497386,260.476422173566,6820.232559999999,2284.1394562587207,0.47442098833633944,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-31,2025-02-05,6,81.94400000000002,0.0,20.486000000000004,0.0,81.94400000000002,0.0,6,81.94400000000002,0.0,6,81.94400000000002,0.0,6,81.94400000000002,0.0,6,81.944,0.0,81.944,0.0,consumption_gap,,0.5249393827836131,1,0.9299376942741854,0.2724021757977456,0.20239030532612534,0.0,13.789704358413111,1,0,0,1
EDOMEX - TLANEPANTLA,744733J,2025-07-13,0.5277197291666667,1.1097594249444445,0.0,0.0,0.0,0.0,1217.4934124476379,214.9421860843192,0.0,0.0,0.0,0.0,0.0,0.4317218990064853,0.9368792712841736,0.23345619801704912,0.7891044397835989,0,0.5148254273238989,0,0,,18000.0,239.1227140918917,501.1458654521331,0.0,712.1075824349195,0.05061942799969989,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-14,2025-07-13,193,9074.550899999998,0.0,14.223434012539183,0.0,146.4178,0.0,3,1183.0159,0.0,26,2919.9149000000007,0.0,62,6016.7979,0.0,128,412.4795863636364,0.0,695.224,0.0,consumption_gap,,0.25903313940389117,0,0.975563570175014,0.08404423128613768,0.35601412308798597,0.0,9.311338976447256,1,0,0,1
EDOMEX - TLANEPANTLA,A5993L,2024-05-10,0.10992954,0.256726745,0.0,0.0,0.0,0.0,1475.212364328292,250.1642314149619,0.0,0.0,0.0,0.0,0.0,0.3105873707607223,0.4103965742346397,0.3187236145259996,0.8512745976279283,0,0.35539279840945565,0,0,,18000.0,187.7967417999279,505.4577154671127,6463.068589999999,824.9300530649446,0.4243704548176326,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-23,2024-05-10,141,1542.928,4610.429999999999,7.75340703517588,23.16798994974874,246.81899999999996,0.0,25,551.471,0.0,56,1332.805,3559.1499999999996,124,1542.928,4610.429999999999,141,220.41828571428573,658.6328571428572,311.132,1556.68,consumption_gap,,0.18635242245643335,0,0.9136081078115234,0.11474050122935986,0.1559506982091631,0.0,19.32507089053497,1,0,0,1
EDOMEX - ECATEPEC,CR5777,2025-07-31,3.137157649611111,6.755697574944445,0.0,0.0,0.0,0.0,1592.1517507857357,298.0787113457591,0.0,0.0,0.0,0.0,0.0,0.6965339556171829,0.20150058876047594,0.33553080879397734,0.769482766939589,0,0.2819187207805768,0,0,,18000.0,147.69953127347043,186.51153473440021,0.0,2364.235015219977,0.06656858129544445,0,monitor,FOLLOW_UP,Estado de M̩xico,2024-09-02,2025-07-31,128,30918.085,0.0,93.40811178247732,0.0,3992.7828,0.0,16,9828.671799999998,0.0,41,18139.994,0.0,75,30918.085,0.0,128,2576.5070833333334,0.0,3357.926,0.0,consumption_gap,,0.41792037337030974,0,0.9318055737439406,0.12079109116583184,0.07657022372898085,0.0,20.991114485797713,1,0,0,1
EDOMEX - TLANEPANTLA,LMG569A,2025-07-30,0.1659608738333333,0.3679032322222222,0.0,0.0,0.0,0.0,1572.239444723882,296.17289565420134,0.0,0.0,0.0,0.0,0.0,0.7464132129927004,0.8966109150560843,0.39792568471822587,0.6939167413811511,0,0.5973997768533692,0,0,,18000.0,7.015048623054144,107.27104067381383,5106.401819999999,1202.173354173477,0.3218901275328512,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-26,2025-07-30,318,3828.1693,0.0,5.95360699844479,0.0,409.7069,0.0,30,1149.6615,0.0,89,2114.0673,0.0,178,3484.9473,0.0,289,174.00769545454546,0.0,377.2657,0.0,consumption_gap,,0.4478479277956202,0,0.9000938985363774,0.1432532464985613,0.34071214772131203,0.0,35.97508781162066,1,0,0,1
EDOMEX - ECATEPEC,MTE9565,2025-07-30,0.1649305107577777,0.3288233276155555,0.0,0.0,0.0,0.0,1573.5250133487734,275.5870684274349,0.0,0.0,0.0,0.0,0.0,0.7030704199082766,0.8419957332101777,0.26002415366717624,0.7256698379260554,0,0.4928127854843769,0,0,,18000.0,266.9024195402465,219.91815872529273,3524.6701029199994,1992.7715830694683,0.3997150565192653,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-20,2025-07-30,37,517.6363,0.0,2.724401578947369,0.0,92.3677,0.0,6,245.2434,0.0,16,466.4403,0.0,33,517.6363,0.0,37,73.94804285714285,0.0,84.733,0.0,consumption_gap,,0.42184225194496594,0,0.9020819453585668,0.09360869532018344,0.31995837861986753,0.0,42.80781581698172,1,0,0,1
EDOMEX - ECATEPEC,Z17BDN,2025-02-18,0.1548345294444444,0.1734353505555555,0.0,0.0,0.0,0.0,913.3076216029597,200.92907030004622,0.0,0.0,0.0,0.0,0.0,0.45378528674426416,0.19237703749721638,0.379533431740892,0.8256195035052496,0,0.30467087404342175,0,0,,18000.0,44.26931311315288,355.14169862374746,7449.533690000001,835.6437655725081,0.43728935352402054,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-23,2025-02-18,17,256.33099999999996,0.0,1.7437482993197275,0.0,92.794,0.0,6,163.00699999999998,0.0,11,256.33099999999996,0.0,17,256.33099999999996,0.0,17,51.26619999999999,0.0,92.794,0.0,consumption_gap,,0.2722711720465585,0,0.9131417091902398,0.13663203542672112,0.07310327424894222,0.0,45.65373889503154,1,0,0,1
AGUASCALIENTES,A01726A,2022-10-19,0.2379154555555555,0.6055771944444444,0.0,0.0,0.0,0.0,1261.0404401965966,239.97467717687942,0.0,0.0,0.0,0.0,0.0,0.6633682695401315,0.39695201405940733,0.9014249603234226,0.6942307762514038,0,0.6996357818178165,0,0,,18000.0,248.9084548948954,298.25144858673553,4225.790500000001,941.0673446369998,0.25110667054564784,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2022-10-19,2061,40890.29,30.0,29.502373737373738,0.0216450216450216,456.41,0.0,18,1847.38,0.0,68,2909.2,0.0,112,7006.3499999999985,0.0,241,870.0061702127659,0.6382978723404256,1707.39,30.0,consumption_gap,,0.3980209617240789,1,0.9091676749768699,0.3245129857164321,0.1508417653425748,0.0,25.41097137512734,1,0,0,1
EDOMEX - TLANEPANTLA,A7145D,2024-10-07,0.0524790294444444,0.0524790294444444,0.0,0.0,0.0,0.0,1040.0917809198183,302.383750319865,0.0,0.0,0.0,0.0,0.0,0.3642583868086836,0.6795832642396554,0.8922344117879002,0.7475006127441086,0,0.8071739527686023,0,0,,18000.0,206.4487557495215,442.07814808701016,7648.257469999999,2094.7334173362574,0.49629160143034046,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-07-19,2024-10-07,7,78.653,0.0,0.9831625,0.0,32.086,0.0,4,78.653,0.0,7,78.653,0.0,7,78.653,0.0,7,26.217666666666663,0.0,50.016,0.0,consumption_gap,,0.21855503208521015,1,0.9440756409358795,0.32120438824364406,0.25824164041106906,0.0,25.166953289450372,1,0,0,1
EDOMEX - TLANEPANTLA,D43AFF,2025-07-31,0.1436012647222222,0.3227460413333333,0.0,0.0,0.0,0.0,1330.698958526121,286.56390102143115,0.0,0.0,0.0,0.0,0.0,0.693207963488104,0.6711909620338695,0.7309213472307435,0.6852921704975752,0,0.7070291931519939,0,0,,18000.0,20.871818461270266,329.2853995815445,2287.061255999999,2558.5833740326498,0.313126230671577,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-05-31,2025-07-31,348,4478.475199999999,0.0,10.512852582159622,0.0,259.7855,0.0,20,890.0363,0.0,68,1768.0852,0.0,135,3822.5192,0.0,294,298.5650133333334,0.0,395.536,0.0,consumption_gap,,0.4159247780928624,1,0.9810003929481793,0.26313168500306766,0.2550525655728704,0.0,15.217857121856591,1,0,0,1
AGUASCALIENTES,A05024A,2025-07-30,0.3248400154999999,0.6424573155000001,0.0,0.0,0.0,0.0,1562.085835915196,297.27143717229546,0.0,0.0,0.0,0.0,0.0,0.7364211946576638,0.9130667515064125,0.24371194756677284,0.7136039275070583,0,0.5114538691426287,0,0,,18000.0,162.66452987180114,483.30888186781357,2734.3283209999995,1604.3976008133886,0.19362928329438667,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-05-11,2025-07-30,1707,44730.8215,630.0,19.687861575704225,0.2772887323943662,894.3671000000003,0.0,29,2520.6852999999996,0.0,95,5017.8814999999995,0.0,193,9000.4815,0.0,328,588.5634407894737,8.289473684210526,1061.93,207.0,consumption_gap,,0.44185271679459825,1,0.9076177535762555,0.08773630112403821,0.34696536557243673,0.0,13.751112880441198,1,0,0,1
EDOMEX - ECATEPEC,P802569,2024-12-11,0.4129011577777777,0.4129011577777777,0.0,0.0,0.0,0.0,1513.6557423292102,207.55775013420947,0.0,0.0,0.0,0.0,0.0,0.2509255059603515,0.8005217981557582,0.7494709221202007,0.7832903690030273,0,0.7698912725344238,0,0,,18000.0,288.5261298047962,62.36271743723583,2379.11916,685.832262956673,0.28851609188340394,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-03,2024-12-11,12,570.9839999999999,0.0,5.767515151515151,0.0,148.069,0.0,3,468.9059999999999,0.0,10,570.9839999999999,0.0,12,570.9839999999999,0.0,12,142.746,0.0,272.595,0.0,consumption_gap,,0.15055530357621089,1,0.9782853182564708,0.26980953196327223,0.30419828329918813,0.0,22.142529818968512,1,0,0,1
EDOMEX - TLANEPANTLA,A559JMC,2024-04-25,0.0109084161111111,0.0109084161111111,0.0,0.0,0.0,0.0,1506.6077337440133,312.8923334800943,0.0,0.0,0.0,0.0,0.0,0.41597801709750437,0.6510452340836134,0.7306798183449688,0.7562402987975386,0,0.6988259846404266,0,0,,18000.0,276.84265314871993,263.4566837576357,5837.998509999999,1068.6340433971795,0.45245710331697553,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-04-25,2024-04-25,1,16.349,0.0,16.349,0.0,16.349,0.0,1,16.349,0.0,1,16.349,0.0,1,16.349,0.0,1,16.349,0.0,16.349,0.0,consumption_gap,,0.24958681025850263,0,0.9601342054491147,0.26304473460418876,0.2473971889517731,0.0,46.48163473922222,1,0,0,1
EDOMEX - TLANEPANTLA,A5007M,2025-04-18,0.14947643,0.31075813,0.0,0.0,0.0,0.0,1156.0028854305922,227.48598671422315,0.0,0.0,0.0,0.0,0.0,0.9141669452731798,0.5319118253472435,0.9518867807271377,0.614678903966669,0,0.78389679857518,0,0,,18000.0,43.88951062474391,9.637653789057609,2873.943660000001,1025.4019180699206,0.3829029667950131,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-05,2025-04-18,63,900.1839999999999,0.0,1.6046060606060604,0.0,14.899,0.0,1,23.828,0.0,2,54.777,0.0,4,386.97599999999994,0.0,26,47.37810526315789,0.0,212.451,0.0,consumption_gap,,0.5485001671639078,2,0.9152005387885522,0.34267924106176956,0.2021264936319525,0.0,8.21428343956431,1,0,0,1
EDOMEX - TLANEPANTLA,A7010H,2025-07-21,0.0154116990555555,0.0154116990555555,0.0,0.0,0.0,0.0,1250.8199128319418,239.8751611261484,0.0,0.0,0.0,0.0,0.0,0.25415110272480623,0.7328138475533325,0.26150345762026506,0.8464567016001001,0,0.45002761359349197,0,0,,18000.0,51.95502746691585,72.4842660777492,4688.299416999998,2470.5444098882217,0.4772417629116097,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-13,2025-07-21,2,23.0983,0.0,0.1776792307692307,0.0,13.1393,0.0,1,13.1393,0.0,1,23.0983,0.0,2,23.0983,0.0,2,4.6196600000000005,0.0,13.1393,0.0,consumption_gap,,0.15249066163488373,0,0.9260762844783152,0.09414124474329541,0.27846926207026634,0.0,6.345317249656584,1,0,0,1
AGUASCALIENTES,A00786A,2021-02-09,0.3103896888888889,0.6567057888888889,0.0,0.0,0.0,0.0,1097.3610165245543,300.8699628418849,0.0,0.0,0.0,0.0,0.0,0.37794206529063934,0.23675073654570097,0.08676217444231576,0.8761629638206062,0,0.14675759928366985,0,0,,18000.0,46.090232633555075,198.9043720987404,3932.8858,1438.2999824525757,0.222604458331484,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2019-01-02,2021-02-09,847,22975.47,0.0,29.87707412223667,0.0,955.05,0.0,48,2672.81,0.0,124,4972.07,0.0,227,9641.94,0.0,412,883.6719230769231,0.0,1211.51,0.0,consumption_gap,,0.2267652391743836,0,0.9174765134300299,0.031234382799233674,0.08996527988736637,0.0,34.09772169373004,1,0,0,1
EDOMEX - TLANEPANTLA,A1024C,2025-07-31,0.1620298457777777,0.2154922273333333,0.0,0.0,0.0,0.0,1287.6980316228455,248.74629958422594,0.0,0.0,0.0,0.0,0.0,0.5511266027068883,0.15254329372454647,0.36475174527626014,0.806244676392163,0,0.27986836465557463,0,0,,18000.0,226.85234216734116,540.907810603211,2775.629908000001,2495.34560605027,0.42625884909340045,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-06-23,2025-07-31,27,322.9692,0.0,8.728897297297298,0.0,242.84239999999997,0.0,20,322.9692,0.0,27,322.9692,0.0,27,322.9692,0.0,27,161.4846,0.0,264.121,0.0,consumption_gap,,0.33067596162413293,0,0.9710368611080035,0.13131062829945364,0.05796645161532766,0.0,23.84393894461759,1,0,0,1
AGUASCALIENTES,A01914A,2023-12-31,0.2451192999999999,0.5879951666666667,0.0,0.0,0.0,0.0,1112.3715010704689,277.1692040091049,0.0,0.0,0.0,0.0,0.0,0.2627883696509496,0.3064517457337219,0.6519566450267781,0.8315519705253515,0,0.5137546853095556,0,0,,18000.0,48.22618178512804,228.09316229590593,4997.806999999999,2319.169221514902,0.23871605983617455,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-06-21,2023-12-31,2416,49952.84,2513.0,30.201233373639663,1.5193470374848852,23.92,0.0,1,1787.46,0.0,76,5284.15,0.0,219,12143.009999999998,2.0,500,892.015,44.875,1365.28,300.0,consumption_gap,,0.15767302179056975,1,0.9652590320644632,0.2347043922096401,0.11645166337881434,0.0,38.13086246435493,1,0,0,1
EDOMEX - TLANEPANTLA,L57AZT,2025-02-23,0.4969085583333333,0.962640045,0.0,0.0,0.0,0.0,1466.1118991439703,266.2836288071948,0.0,0.0,0.0,0.0,0.0,0.7095164908656492,0.8038437514152537,0.20672276590518265,0.7335066452617455,0,0.44557116010921105,0,0,,18000.0,19.374441531482233,164.08006881944394,138.60919000000183,1501.6128107868867,0.07254574588963046,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2024-09-27,2025-02-23,29,1411.631,0.0,9.47403355704698,0.0,357.252,0.0,8,778.694,0.0,16,1411.631,0.0,29,1411.631,0.0,29,282.3262,0.0,385.172,0.0,consumption_gap,,0.4257098945193895,2,0.9273968411694901,0.07442019572586575,0.3054606255377964,0.0,32.84551513489501,1,0,0,1
EDOMEX - TLANEPANTLA,583371,2025-07-23,1.8969707866666663,1.8969707866666663,0.0,0.0,0.0,0.0,1225.0935268323854,303.9291564111316,0.0,0.0,0.0,0.0,0.0,0.45482266907003643,0.9153553917353217,0.37817333393590147,0.767685101321357,0,0.5930461570556695,0,0,,18000.0,117.0996374063342,402.4731535461047,0.0,649.7200846209358,0.08967663833171324,0,monitor,FOLLOW_UP,Estado de M̩xico,2025-05-19,2025-07-23,7,2239.2077,0.0,34.44934923076923,0.0,1548.2185,0.0,5,2239.2077,0.0,7,2239.2077,0.0,7,2239.2077,0.0,7,746.4025666666666,0.0,930.9991,0.0,consumption_gap,,0.27289360144202185,0,0.9048900896635101,0.13614240021692453,0.34783504885942224,0.0,39.605190231513454,1,0,0,1
