plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - ECATEPEC,NYU1735,2025-07-16,0.1053669495,0.2446821022777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4404.277841,5698.65,7897.072159000001,13595.722159,0.287,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYU750B,2025-07-27,0.1611560515555555,0.2878720936666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5181.6976859999995,8666.39,4151.912314000001,12818.302314,0.271,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYW4034,2025-05-30,0.0080328217777777,0.0080328217777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,144.590792,13362.31,4493.099208000001,17855.409208,0.377,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYX6756,2025-07-31,0.1210525797222222,0.2792914750555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5027.246551,10855.77,2116.9834489999994,12972.753449,0.274,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NYX9511,2025-07-30,0.1334490206666666,0.3504231391111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6307.616504,5420.03,6272.353496000001,11692.383496,0.247,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NYZ2678,2024-12-11,0.009340105,0.009340105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,168.12189,6534.22,11297.65811,17831.87811,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZA2706,2025-06-23,0.1017422479444444,0.1017422479444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1831.360463,14125.38,2043.259537,16168.639537,0.341,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZA4429,2025-03-09,0.1679876833333333,0.3836872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6906.3696,4355.96,6737.6704,11093.6304,0.234,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZB4926,2025-05-23,0.1816664181111111,0.4067679365555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,7321.822858,4469.89,6208.287142,10678.177142,0.225,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZD3499,2025-07-08,0.1363542141666666,0.2945905075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5302.629135,6028.68,6668.6908650000005,12697.370865,0.268,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZD4088,2024-10-14,0.1602697799999999,0.279731375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5035.16475,8007.53,4957.30525,12964.83525,0.274,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZE5695,2025-01-21,0.1296156905555555,0.1296156905555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2333.08243,12998.77,2668.147569999999,15666.91757,0.331,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZE6296,2024-09-30,0.1408130122222222,0.3222663733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5800.79472,9226.6,2972.6052799999998,12199.20528,0.258,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZG4949,2024-10-02,0.1027175266666666,0.1027175266666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1848.91548,11707.83,4443.25452,16151.08452,0.341,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZG6214,2023-11-02,0.0918519333333333,0.0918519333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1653.3348,6622.17,9724.4952,16346.6652,0.345,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZJ2346,2024-09-14,0.0641804005555555,0.0641804005555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1155.24721,8668.47,8176.282789999999,16844.75279,0.356,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZJ2375,2025-07-24,0.1495133246666666,0.3127208835555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5628.975904,7262.32,5108.704096000001,12371.024096000001,0.261,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZJ9353,2024-09-15,0.0684720544444444,0.0684720544444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1232.49698,6513.43,10254.07302,16767.50302,0.354,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN1683,2025-03-20,0.094043565,0.094043565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1692.78417,7567.49,8739.725830000001,16307.215830000001,0.344,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZN4071,2025-07-31,0.1503538234444444,0.3117383199444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5611.289759,6008.52,6380.190241,12388.710241,0.262,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZN4196,2025-07-24,0.1631703358333333,0.3691559311666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6644.806761000001,4273.71,7081.483239,11355.193239,0.24,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN7779,2024-11-13,0.0851518855555555,0.0851518855555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1532.73394,10376.75,6090.516060000002,16467.26606,0.348,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZN9885,2025-07-20,0.1562028687222222,0.3363740220555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6054.732397,8636.63,3308.637603000001,11945.267603,0.252,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZP212B,2025-06-28,0.0055375441111111,0.0055375441111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,99.675794,6121.18,11779.144206,17900.324206,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZS2931,2025-03-12,0.0106882327777777,0.0106882327777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,192.38819,10482.88,7324.731809999999,17807.61181,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZS8009,2025-02-16,0.0596296972222222,0.0596296972222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1073.33455,13022.14,3904.525450000001,16926.66545,0.357,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZT1108,2025-07-28,0.0335300155555555,0.0335300155555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,603.5402799999999,13026.37,4370.089719999998,17396.45972,0.367,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZT1226,2025-04-06,0.1489673911111111,0.3496256805555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6293.26225,9237.13,2469.607750000001,11706.73775,0.247,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT3779,2025-07-26,0.1401713731666666,0.3316097728333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5968.975911,6844.98,5186.044088999999,12031.024088999999,0.254,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT5678,2025-07-29,0.0614077304999999,0.1596647493888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2873.965489,11984.88,3141.1545110000006,15126.034511,0.319,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZT6199,2025-07-30,0.1348440801111111,0.2676277467777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4817.2994419999995,5859.08,7323.6205580000005,13182.700558,0.278,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZU3316,2025-07-18,0.1305785915555555,0.2711733849444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4881.120929000001,6775.72,6343.159070999999,13118.879071,0.277,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZU5285,2025-02-21,0.1130959211111111,0.24284546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4371.21828,5530.74,8098.041719999999,13628.781719999999,0.288,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZV2611,2025-04-04,0.0055646333333333,0.0055646333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,100.1634,10390.69,7509.146599999998,17899.8366,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZV8496,2025-06-02,0.0879030792777777,0.1159097320555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2086.375177,8517.55,7396.074823000001,15913.624823,0.336,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZW4553,2024-02-11,0.0607804733333333,0.0607804733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1094.04852,7515.65,9390.30148,16905.95148,0.357,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,NZW4847,2025-01-18,0.1067100616666666,0.1067100616666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1920.78111,12076.59,4002.62889,16079.21889,0.339,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY4328,2025-07-28,0.1382583322777777,0.1607950972777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2894.3117509999997,7376.23,7729.458249000001,15105.688249,0.319,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY5605,2025-07-22,0.1295755524444444,0.2715736639999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4888.325951999999,6079.66,7032.014048000001,13111.674048,0.277,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,NZY8710,2025-07-31,0.1384934117777777,0.3497049239444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6294.688631,4430.86,7274.451368999999,11705.311369,0.247,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P000037,2025-07-14,0.0239582819444444,0.0239582819444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,431.24907499999995,9896.35,7672.400925,17568.750925,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,P000400,2024-12-22,0.0227466549999999,0.0227466549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,409.43979,8474.76,9115.80021,17590.56021,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P0320,2025-07-10,0.1681900344444444,0.3194068561111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5749.32341,6389.51,5861.166589999999,12250.67659,0.259,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,P06ATS,2025-07-31,0.1332177019444444,0.2911539702222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5240.771464,5634.45,7124.778535999999,12759.228535999999,0.269,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P08BJB,2025-07-26,0.1476446681111111,0.2466680853333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4440.025536,10277.01,3282.9644639999988,13559.974463999999,0.286,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P08BJW,2024-02-02,0.0688566516666666,0.0688566516666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1239.41973,14380.61,2379.970269999998,16760.58027,0.354,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P33ATH,2025-05-28,0.0594734852222222,0.0594734852222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1070.522734,10136.68,6792.797266000001,16929.477266,0.357,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P43AMA,2024-12-22,0.06343908,0.06343908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1141.90344,11561.27,5296.826559999998,16858.096559999998,0.356,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P801079,2024-11-07,0.0349531594444444,0.0349531594444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,629.15687,14249.36,3121.4831300000005,17370.84313,0.367,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P801561,2025-01-21,0.0009534605555555,0.0009534605555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17.16229,16171.93,1810.9077099999995,17982.83771,0.38,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802066,2025-02-08,0.0194671933333333,0.0194671933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,350.40948,11791.87,5857.720520000001,17649.59052,0.373,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802435,2024-11-20,0.3132826394444444,0.4838976544444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,8710.15778,7746.5,1543.3422200000005,9289.84222,0.196,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P802460,2025-03-26,0.0816052811111111,0.1488265722222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2678.8783,12948.88,2372.2417000000005,15321.1217,0.323,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,P802569,2024-12-11,0.4129011577777777,0.4129011577777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,7432.22084,8188.66,2379.11916,10567.77916,0.223,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P803046,2025-04-12,0.4754650816666667,0.6795502172222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,12231.90391,3325.65,2442.446089999999,5768.096089999999,0.122,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,P803547,2024-09-09,0.0083396105555555,0.0083396105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,150.11299,6224.12,11625.76701,17849.88701,0.377,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAA6858,2025-07-31,0.1384732968888888,0.2974514713333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5354.126483999999,3913.69,8732.183516,12645.873516,0.267,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAA8087,2025-07-30,0.5650503544444444,1.211801261111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,21812.4227,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAC6869,2025-07-31,0.2923754683333333,0.6294262581666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,11329.672647,3979.44,2690.8873530000005,6670.327353000001,0.141,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAE1032,2025-07-30,0.1480536753333333,0.3310460056666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5958.8281019999995,6555.42,5485.751898,12041.171898,0.254,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAG663A,2025-04-20,0.0156717155555555,0.0156717155555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,282.09087999999997,11355.42,6362.48912,17717.90912,0.374,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAJ2909,2025-04-21,0.1565137688888889,0.3411597016666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6140.87463,7486.64,4372.485369999999,11859.12537,0.25,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAJ5018,2024-06-05,0.14612375,0.1618639827777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2913.55169,12098.85,2987.5983099999994,15086.44831,0.318,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAL6787,2025-07-21,0.1479807278888889,0.3303883623333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5946.990522,4401.69,7651.319478,12053.009478,0.254,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAX7437,2024-10-25,0.1765296522222222,0.3492708166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6286.874699999999,5096.46,6616.6653,11713.1253,0.247,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAY4740,2025-02-07,0.09568834,0.09568834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1722.39012,12628.22,3649.3898800000006,16277.60988,0.344,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAY7657,2025-07-30,0.1397910012222222,0.2785498706666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5013.897671999999,10501.89,2484.2123280000014,12986.102328,0.274,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAZ1744,2025-05-31,0.1478451016666666,0.3253429600555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5856.173280999999,10891.73,1252.096719000001,12143.826719,0.256,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PAZ3649,2025-04-14,0.1490315088888888,0.195243751111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3514.38752,11932.48,2553.13248,14485.61248,0.306,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PAZ7154,2025-06-21,0.1430355252777777,0.3179210047222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5722.578085,10238.63,2038.7919149999998,12277.421914999999,0.259,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBB3001,2025-05-27,0.3180563830555555,0.3180563830555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5725.014895,5997.67,6277.315105,12274.985105,0.259,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PBB3219,2025-07-18,0.0205890098888888,0.0205890098888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,370.602178,9537.45,8091.947821999998,17629.397822,0.372,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PBB5710,2025-01-30,0.0485490905555555,0.0485490905555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,873.88363,7892.59,9233.52637,17126.11637,0.362,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBC6570,2025-01-25,0.0349179372222222,0.0349179372222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,628.52287,11530.83,5840.647129999999,17371.47713,0.367,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBE4208,2024-10-21,0.0117454438888888,0.0117454438888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,211.41798999999995,15356.58,2432.0020099999983,17788.58201,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PBE9461,2025-07-18,0.1752108688888888,0.3565443112222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6417.797602000001,5869.68,5712.522397999999,11582.202398,0.245,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBG2889,2023-10-08,0.1055430011111111,0.1055430011111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1899.77402,10210.78,5889.445979999999,16100.22598,0.34,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,PBG5124,2025-06-26,0.1387940320555555,0.3117507092777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5611.512767,5918.97,6469.517233,12388.487233,0.262,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBG6023,2024-04-11,0.0072787272222222,0.0072787272222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,131.01709,7181.19,10687.79291,17868.98291,0.377,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,PBH008B,2025-07-23,0.1232982588333333,0.2035043749444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3663.078749,5980.09,8356.831251,14336.921251,0.303,1,restructure-light,PIA_OPCIONES
