Reporte de errores del motor,,"oct. 05, 2025",,,,,,,,,
DIDCOM IOT,,,,,,,,,,,
,,,,,,,,,,,
Fecha,,,,,,,,,,,
Desde,"sep. 01, 2025",,,,,,,,,,
Hasta,"sep. 30, 2025",,,,,,,,,,
Días,30,,,,,,,,,,
,,,,,,,,,,,
Huso horario,America/Mexico_City,,,,,,,,,,
,,,,,,,,,,,
Dispositivo,Grupo de dispositivos,Fecha,Fecha de descarte,Usuario que lo descarta,Descripción,Modo de Falla,Fuente,Controlador de motor,Código,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 5:18:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 5:18:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 5:18:23 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:15:56 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:15:56 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:16:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:50:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:50:34 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 7:50:54 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 8:27:29 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 8:27:30 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 25, 2025 8:27:49 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:46:09 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:46:10 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:46:30 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 6:29:58 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 6:29:58 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 6:30:18 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 7:08:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 7:08:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 7:21:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 7:21:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 7:22:16 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 9:11:24 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 9:11:24 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 9:11:44 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 10:42:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 10:42:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 10:43:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:05:07 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:05:08 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:05:27 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:15:23 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:15:24 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:15:43 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:41:43 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:41:43 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 11:42:04 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 12:45:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 12:45:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 12:45:22 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 2:29:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 2:29:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 2:29:36 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:06:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:06:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:06:47 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:51:55 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:51:56 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 26, 2025 4:52:15 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:41:51 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:41:52 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:42:12 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:33:10 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:33:11 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:33:30 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:37:46 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:37:46 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:38:06 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 7:20:29 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 7:20:29 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 7:20:49 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 8:44:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 8:44:36 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 8:44:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 11:57:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 11:57:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 11:57:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 1:43:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 1:43:16 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 1:43:36 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 3:27:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 3:27:32 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 3:27:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:17:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:17:38 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 4:17:58 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:02:48 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:02:48 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 27, 2025 6:03:08 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 7:58:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 7:58:54 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 7:59:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 8:31:04 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 8:31:04 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 8:31:23 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 9:31:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 9:31:14 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 9:31:34 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 10:32:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 10:32:22 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 10:32:42 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 11:35:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 11:35:53 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 11:36:13 a. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 12:43:06 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 12:43:06 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 12:43:26 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 2:34:13 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 2:34:13 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 2:34:33 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 3:32:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 3:32:35 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 3:32:55 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:05:02 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:05:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:05:22 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:29:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:29:27 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:29:47 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:48:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:48:03 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 4:48:23 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 5:50:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 5:50:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 5:51:13 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 6:36:52 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 6:36:53 p. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 28, 2025 6:37:13 p. m.","ene. 00, 1900 12:00:00 a. m.",0,La luz de advertencia del vehículo está encendida,,Telematics Device,Telematics device,168,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:45:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
A-05507-A,"Vehicle, Conductores del mundo","sep. 29, 2025 4:45:56 a. m.","ene. 00, 1900 12:00:00 a. m.",0,Catalyst system efficiency below threshold bank 1,No sub type information,OBD with Source Address Information,OBD Powertrain,P0420,,
